story,case,direction,drift,label,x_m,y_m
Story4,DRIFT_YN_TP,X,0.00002200,12,0.000000,0.000000
Story4,DRIFT_YN_TP,Y,0.00063600,12,0.000000,0.000000
Story4,DRIFT_YN_TN,X,0.00002200,12,0.000000,0.000000
Story4,DRIFT_YN_TN,Y,0.00050300,12,0.000000,0.000000
Story4,DRIFT_XP_TP,X,0.00068000,13,0.000000,0.000000
Story4,DRIFT_XP_TP,Y,0.00002200,13,0.000000,0.000000
Story4,DRIFT_XP_TN,X,0.00045800,13,0.000000,0.000000
Story4,DRIFT_XP_TN,Y,0.00002200,13,0.000000,0.000000
Story4,DRIFT_XN_TP,X,0.00045800,13,0.000000,0.000000
Story4,DRIFT_XN_TP,Y,0.00002200,13,0.000000,0.000000
Story4,DRIFT_XN_TN,X,0.00068000,13,0.000000,0.000000
Story4,DRIFT_XN_TN,Y,0.00002200,13,0.000000,0.000000
Story4,DRIFT_YP_TP,X,0.00011100,13,0.000000,0.000000
Story4,DRIFT_YP_TP,Y,0.00054700,13,0.000000,0.000000
Story4,DRIFT_YP_TN,X,0.00011100,13,0.000000,0.000000
Story4,DRIFT_YP_TN,Y,0.00059200,13,0.000000,0.000000
Story4,DRIFT_YN_TP,X,0.00011100,13,0.000000,0.000000
Story4,DRIFT_YN_TP,Y,0.00059200,13,0.000000,0.000000
Story4,DRIFT_YN_TN,X,0.00011100,13,0.000000,0.000000
Story4,DRIFT_YN_TN,Y,0.00054700,13,0.000000,0.000000
Story4,DRIFT_XP_TP,X,0.00063600,14,0.000000,0.000000
Story4,DRIFT_XP_TP,Y,0.00002200,14,0.000000,0.000000
Story4,DRIFT_XP_TN,X,0.00050300,14,0.000000,0.000000
Story4,DRIFT_XP_TN,Y,0.00002200,14,0.000000,0.000000
Story4,DRIFT_XN_TP,X,0.00050300,14,0.000000,0.000000
Story4,DRIFT_XN_TP,Y,0.00002200,14,0.000000,0.000000
Story4,DRIFT_XN_TN,X,0.00063600,14,0.000000,0.000000
Story4,DRIFT_XN_TN,Y,0.00002200,14,0.000000,0.000000
Story4,DRIFT_YP_TP,X,0.00006700,14,0.000000,0.000000
Story4,DRIFT_YP_TP,Y,0.00054700,14,0.000000,0.000000
Story4,DRIFT_YP_TN,X,0.00006700,14,0.000000,0.000000
Story4,DRIFT_YP_TN,Y,0.00059200,14,0.000000,0.000000
Story4,DRIFT_YN_TP,X,0.00006700,14,0.000000,0.000000
Story4,DRIFT_YN_TP,Y,0.00059200,14,0.000000,0.000000
Story4,DRIFT_YN_TN,X,0.00006700,14,0.000000,0.000000
Story4,DRIFT_YN_TN,Y,0.00054700,14,0.000000,0.000000
Story4,DRIFT_XP_TP,X,0.00059200,15,0.000000,0.000000
Story4,DRIFT_XP_TP,Y,0.00002200,15,0.000000,0.000000
Story4,DRIFT_XP_TN,X,0.00054700,15,0.000000,0.000000
Story4,DRIFT_XP_TN,Y,0.00002200,15,0.000000,0.000000
Story4,DRIFT_XN_TP,X,0.00054700,15,0.000000,0.000000
Story4,DRIFT_XN_TP,Y,0.00002200,15,0.000000,0.000000
Story4,DRIFT_XN_TN,X,0.00059200,15,0.000000,0.000000
Story4,DRIFT_XN_TN,Y,0.00002200,15,0.000000,0.000000
Story4,DRIFT_YP_TP,X,0.00002200,15,0.000000,0.000000
Story4,DRIFT_YP_TP,Y,0.00054700,15,0.000000,0.000000
Story4,DRIFT_YP_TN,X,0.00002200,15,0.000000,0.000000
Story4,DRIFT_YP_TN,Y,0.00059200,15,0.000000,0.000000
Story4,DRIFT_YN_TP,X,0.00002200,15,0.000000,0.000000
Story4,DRIFT_YN_TP,Y,0.00059200,15,0.000000,0.000000
Story4,DRIFT_YN_TN,X,0.00002200,15,0.000000,0.000000
Story4,DRIFT_YN_TN,Y,0.00054700,15,0.000000,0.000000
Story4,DRIFT_XP_TP,X,0.00054700,16,0.000000,0.000000
Story4,DRIFT_XP_TP,Y,0.00002200,16,0.000000,0.000000
Story4,DRIFT_XP_TN,X,0.00059200,16,0.000000,0.000000
Story4,DRIFT_XP_TN,Y,0.00002200,16,0.000000,0.000000
Story4,DRIFT_XN_TP,X,0.00059200,16,0.000000,0.000000
Story4,DRIFT_XN_TP,Y,0.00002200,16,0.000000,0.000000
Story4,DRIFT_XN_TN,X,0.00054700,16,0.000000,0.000000
Story4,DRIFT_XN_TN,Y,0.00002200,16,0.000000,0.000000
Story4,DRIFT_YP_TP,X,0.00002200,16,0.000000,0.000000
Story4,DRIFT_YP_TP,Y,0.00054700,16,0.000000,0.000000
Story4,DRIFT_YP_TN,X,0.00002200,16,0.000000,0.000000
Story4,DRIFT_YP_TN,Y,0.00059200,16,0.000000,0.000000
Story4,DRIFT_YN_TP,X,0.00002200,16,0.000000,0.000000
Story4,DRIFT_YN_TP,Y,0.00059200,16,0.000000,0.000000
Story4,DRIFT_YN_TN,X,0.00002200,16,0.000000,0.000000
Story4,DRIFT_YN_TN,Y,0.00054700,16,0.000000,0.000000
Story4,DRIFT_XP_TP,X,0.00050300,17,0.000000,0.000000
Story4,DRIFT_XP_TP,Y,0.00002200,17,0.000000,0.000000
Story4,DRIFT_XP_TN,X,0.00063600,17,0.000000,0.000000
Story4,DRIFT_XP_TN,Y,0.00002200,17,0.000000,0.000000
Story4,DRIFT_XN_TP,X,0.00063600,17,0.000000,0.000000
Story4,DRIFT_XN_TP,Y,0.00002200,17,0.000000,0.000000
Story4,DRIFT_XN_TN,X,0.00050300,17,0.000000,0.000000
Story4,DRIFT_XN_TN,Y,0.00002200,17,0.000000,0.000000
Story4,DRIFT_YP_TP,X,0.00006700,17,0.000000,0.000000
Story4,DRIFT_YP_TP,Y,0.00054700,17,0.000000,0.000000
Story4,DRIFT_YP_TN,X,0.00006700,17,0.000000,0.000000
Story4,DRIFT_YP_TN,Y,0.00059200,17,0.000000,0.000000
Story4,DRIFT_YN_TP,X,0.00006700,17,0.000000,0.000000
Story4,DRIFT_YN_TP,Y,0.00059200,17,0.000000,0.000000
Story4,DRIFT_YN_TN,X,0.00006700,17,0.000000,0.000000
Story4,DRIFT_YN_TN,Y,0.00054700,17,0.000000,0.000000
Story4,DRIFT_XP_TP,X,0.00045800,18,0.000000,0.000000
Story4,DRIFT_XP_TP,Y,0.00002200,18,0.000000,0.000000
Story4,DRIFT_XP_TN,X,0.00068100,18,0.000000,0.000000
Story4,DRIFT_XP_TN,Y,0.00002200,18,0.000000,0.000000
Story4,DRIFT_XN_TP,X,0.00068100,18,0.000000,0.000000
Story4,DRIFT_XN_TP,Y,0.00002200,18,0.000000,0.000000
Story4,DRIFT_XN_TN,X,0.00045800,18,0.000000,0.000000
Story4,DRIFT_XN_TN,Y,0.00002200,18,0.000000,0.000000
Story4,DRIFT_YP_TP,X,0.00011100,18,0.000000,0.000000
Story4,DRIFT_YP_TP,Y,0.00054700,18,0.000000,0.000000
Story4,DRIFT_YP_TN,X,0.00011100,18,0.000000,0.000000
Story4,DRIFT_YP_TN,Y,0.00059200,18,0.000000,0.000000
Story4,DRIFT_YN_TP,X,0.00011100,18,0.000000,0.000000
Story4,DRIFT_YN_TP,Y,0.00059200,18,0.000000,0.000000
Story4,DRIFT_YN_TN,X,0.00011100,18,0.000000,0.000000
Story4,DRIFT_YN_TN,Y,0.00054700,18,0.000000,0.000000
Story4,DRIFT_XP_TP,X,0.00068000,19,0.000000,0.000000
Story4,DRIFT_XP_TP,Y,0.00002200,19,0.000000,0.000000
Story4,DRIFT_XP_TN,X,0.00045800,19,0.000000,0.000000
Story4,DRIFT_XP_TN,Y,0.00002200,19,0.000000,0.000000
Story4,DRIFT_XN_TP,X,0.00045800,19,0.000000,0.000000
Story4,DRIFT_XN_TP,Y,0.00002200,19,0.000000,0.000000
Story4,DRIFT_XN_TN,X,0.00068000,19,0.000000,0.000000
Story4,DRIFT_XN_TN,Y,0.00002200,19,0.000000,0.000000
Story4,DRIFT_YP_TP,X,0.00011100,19,0.000000,0.000000
Story4,DRIFT_YP_TP,Y,0.00059200,19,0.000000,0.000000
Story4,DRIFT_YP_TN,X,0.00011100,19,0.000000,0.000000
Story4,DRIFT_YP_TN,Y,0.00054700,19,0.000000,0.000000
Story4,DRIFT_YN_TP,X,0.00011100,19,0.000000,0.000000
Story4,DRIFT_YN_TP,Y,0.00054700,19,0.000000,0.000000
Story4,DRIFT_YN_TN,X,0.00011100,19,0.000000,0.000000
Story4,DRIFT_YN_TN,Y,0.00059200,19,0.000000,0.000000
Story4,DRIFT_XP_TP,X,0.00063600,20,0.000000,0.000000
Story4,DRIFT_XP_TP,Y,0.00002200,20,0.000000,0.000000
Story4,DRIFT_XP_TN,X,0.00050300,20,0.000000,0.000000
Story4,DRIFT_XP_TN,Y,0.00002200,20,0.000000,0.000000
Story4,DRIFT_XN_TP,X,0.00050300,20,0.000000,0.000000
Story4,DRIFT_XN_TP,Y,0.00002200,20,0.000000,0.000000
Story4,DRIFT_XN_TN,X,0.00063600,20,0.000000,0.000000
Story4,DRIFT_XN_TN,Y,0.00002200,20,0.000000,0.000000
Story4,DRIFT_YP_TP,X,0.00006700,20,0.000000,0.000000
Story4,DRIFT_YP_TP,Y,0.00059200,20,0.000000,0.000000
Story4,DRIFT_YP_TN,X,0.00006700,20,0.000000,0.000000
Story4,DRIFT_YP_TN,Y,0.00054700,20,0.000000,0.000000
Story4,DRIFT_YN_TP,X,0.00006700,20,0.000000,0.000000
Story4,DRIFT_YN_TP,Y,0.00054700,20,0.000000,0.000000
Story4,DRIFT_YN_TN,X,0.00006700,20,0.000000,0.000000
Story4,DRIFT_YN_TN,Y,0.00059200,20,0.000000,0.000000
Story4,DRIFT_XP_TP,X,0.00059200,21,0.000000,0.000000
Story4,DRIFT_XP_TP,Y,0.00002200,21,0.000000,0.000000
Story4,DRIFT_XP_TN,X,0.00054700,21,0.000000,0.000000
Story4,DRIFT_XP_TN,Y,0.00002200,21,0.000000,0.000000
Story4,DRIFT_XN_TP,X,0.00054700,21,0.000000,0.000000
Story4,DRIFT_XN_TP,Y,0.00002200,21,0.000000,0.000000
Story4,DRIFT_XN_TN,X,0.00059200,21,0.000000,0.000000
Story4,DRIFT_XN_TN,Y,0.00002200,21,0.000000,0.000000
Story4,DRIFT_YP_TP,X,0.00002200,21,0.000000,0.000000
Story4,DRIFT_YP_TP,Y,0.00059200,21,0.000000,0.000000
Story4,DRIFT_YP_TN,X,0.00002200,21,0.000000,0.000000
Story4,DRIFT_YP_TN,Y,0.00054700,21,0.000000,0.000000
Story4,DRIFT_YN_TP,X,0.00002200,21,0.000000,0.000000
Story4,DRIFT_YN_TP,Y,0.00054700,21,0.000000,0.000000
Story4,DRIFT_YN_TN,X,0.00002200,21,0.000000,0.000000
Story4,DRIFT_YN_TN,Y,0.00059200,21,0.000000,0.000000
Story4,DRIFT_XP_TP,X,0.00054700,22,0.000000,0.000000
Story4,DRIFT_XP_TP,Y,0.00002200,22,0.000000,0.000000
Story4,DRIFT_XP_TN,X,0.00059200,22,0.000000,0.000000
Story4,DRIFT_XP_TN,Y,0.00002200,22,0.000000,0.000000
Story4,DRIFT_XN_TP,X,0.00059200,22,0.000000,0.000000
Story4,DRIFT_XN_TP,Y,0.00002200,22,0.000000,0.000000
Story4,DRIFT_XN_TN,X,0.00054700,22,0.000000,0.000000
Story4,DRIFT_XN_TN,Y,0.00002200,22,0.000000,0.000000
Story4,DRIFT_YP_TP,X,0.00002200,22,0.000000,0.000000
Story4,DRIFT_YP_TP,Y,0.00059200,22,0.000000,0.000000
Story4,DRIFT_YP_TN,X,0.00002200,22,0.000000,0.000000
Story4,DRIFT_YP_TN,Y,0.00054700,22,0.000000,0.000000
Story4,DRIFT_YN_TP,X,0.00002200,22,0.000000,0.000000
Story4,DRIFT_YN_TP,Y,0.00054700,22,0.000000,0.000000
Story4,DRIFT_YN_TN,X,0.00002200,22,0.000000,0.000000
Story4,DRIFT_YN_TN,Y,0.00059200,22,0.000000,0.000000
Story4,DRIFT_XP_TP,X,0.00050300,23,0.000000,0.000000
Story4,DRIFT_XP_TP,Y,0.00002200,23,0.000000,0.000000
Story4,DRIFT_XP_TN,X,0.00063600,23,0.000000,0.000000
Story4,DRIFT_XP_TN,Y,0.00002200,23,0.000000,0.000000
Story4,DRIFT_XN_TP,X,0.00063600,23,0.000000,0.000000
Story4,DRIFT_XN_TP,Y,0.00002200,23,0.000000,0.000000
Story4,DRIFT_XN_TN,X,0.00050300,23,0.000000,0.000000
Story4,DRIFT_XN_TN,Y,0.00002200,23,0.000000,0.000000
Story4,DRIFT_YP_TP,X,0.00006700,23,0.000000,0.000000
Story4,DRIFT_YP_TP,Y,0.00059200,23,0.000000,0.000000
Story4,DRIFT_YP_TN,X,0.00006700,23,0.000000,0.000000
Story4,DRIFT_YP_TN,Y,0.00054700,23,0.000000,0.000000
Story4,DRIFT_YN_TP,X,0.00006700,23,0.000000,0.000000
Story4,DRIFT_YN_TP,Y,0.00054700,23,0.000000,0.000000
Story4,DRIFT_YN_TN,X,0.00006700,23,0.000000,0.000000
Story4,DRIFT_YN_TN,Y,0.00059200,23,0.000000,0.000000
Story4,DRIFT_XP_TP,X,0.00045800,24,0.000000,0.000000
Story4,DRIFT_XP_TP,Y,0.00002200,24,0.000000,0.000000
Story4,DRIFT_XP_TN,X,0.00068100,24,0.000000,0.000000
Story4,DRIFT_XP_TN,Y,0.00002200,24,0.000000,0.000000
Story4,DRIFT_XN_TP,X,0.00068100,24,0.000000,0.000000
Story4,DRIFT_XN_TP,Y,0.00002200,24,0.000000,0.000000
Story4,DRIFT_XN_TN,X,0.00045800,24,0.000000,0.000000
Story4,DRIFT_XN_TN,Y,0.00002200,24,0.000000,0.000000
Story4,DRIFT_YP_TP,X,0.00011100,24,0.000000,0.000000
Story4,DRIFT_YP_TP,Y,0.00059200,24,0.000000,0.000000
Story4,DRIFT_YP_TN,X,0.00011100,24,0.000000,0.000000
Story4,DRIFT_YP_TN,Y,0.00054700,24,0.000000,0.000000
Story4,DRIFT_YN_TP,X,0.00011100,24,0.000000,0.000000
Story4,DRIFT_YN_TP,Y,0.00054700,24,0.000000,0.000000
Story4,DRIFT_YN_TN,X,0.00011100,24,0.000000,0.000000
Story4,DRIFT_YN_TN,Y,0.00059200,24,0.000000,0.000000
Story4,DRIFT_XP_TP,X,0.00068000,25,0.000000,0.000000
Story4,DRIFT_XP_TP,Y,0.00006700,25,0.000000,0.000000
Story4,DRIFT_XP_TN,X,0.00045800,25,0.000000,0.000000
Story4,DRIFT_XP_TN,Y,0.00006700,25,0.000000,0.000000
Story4,DRIFT_XN_TP,X,0.00045800,25,0.000000,0.000000
Story4,DRIFT_XN_TP,Y,0.00006700,25,0.000000,0.000000
Story4,DRIFT_XN_TN,X,0.00068000,25,0.000000,0.000000
Story4,DRIFT_XN_TN,Y,0.00006700,25,0.000000,0.000000
Story4,DRIFT_YP_TP,X,0.00011100,25,0.000000,0.000000
Story4,DRIFT_YP_TP,Y,0.00063600,25,0.000000,0.000000
Story4,DRIFT_YP_TN,X,0.00011100,25,0.000000,0.000000
Story4,DRIFT_YP_TN,Y,0.00050300,25,0.000000,0.000000
Story4,DRIFT_YN_TP,X,0.00011100,25,0.000000,0.000000
Story4,DRIFT_YN_TP,Y,0.00050300,25,0.000000,0.000000
Story4,DRIFT_YN_TN,X,0.00011100,25,0.000000,0.000000
Story4,DRIFT_YN_TN,Y,0.00063600,25,0.000000,0.000000
Story4,DRIFT_XP_TP,X,0.00063600,26,0.000000,0.000000
Story4,DRIFT_XP_TP,Y,0.00006700,26,0.000000,0.000000
Story4,DRIFT_XP_TN,X,0.00050300,26,0.000000,0.000000
Story4,DRIFT_XP_TN,Y,0.00006700,26,0.000000,0.000000
Story4,DRIFT_XN_TP,X,0.00050300,26,0.000000,0.000000
Story4,DRIFT_XN_TP,Y,0.00006700,26,0.000000,0.000000
Story4,DRIFT_XN_TN,X,0.00063600,26,0.000000,0.000000
Story4,DRIFT_XN_TN,Y,0.00006700,26,0.000000,0.000000
Story4,DRIFT_YP_TP,X,0.00006700,26,0.000000,0.000000
Story4,DRIFT_YP_TP,Y,0.00063600,26,0.000000,0.000000
Story4,DRIFT_YP_TN,X,0.00006700,26,0.000000,0.000000
Story4,DRIFT_YP_TN,Y,0.00050300,26,0.000000,0.000000
Story4,DRIFT_YN_TP,X,0.00006700,26,0.000000,0.000000
Story4,DRIFT_YN_TP,Y,0.00050300,26,0.000000,0.000000
Story4,DRIFT_YN_TN,X,0.00006700,26,0.000000,0.000000
Story4,DRIFT_YN_TN,Y,0.00063600,26,0.000000,0.000000
Story4,DRIFT_XP_TP,X,0.00059200,27,0.000000,0.000000
Story4,DRIFT_XP_TP,Y,0.00006700,27,0.000000,0.000000
Story4,DRIFT_XP_TN,X,0.00054700,27,0.000000,0.000000
Story4,DRIFT_XP_TN,Y,0.00006700,27,0.000000,0.000000
Story4,DRIFT_XN_TP,X,0.00054700,27,0.000000,0.000000
Story4,DRIFT_XN_TP,Y,0.00006700,27,0.000000,0.000000
Story4,DRIFT_XN_TN,X,0.00059200,27,0.000000,0.000000
Story4,DRIFT_XN_TN,Y,0.00006700,27,0.000000,0.000000
Story4,DRIFT_YP_TP,X,0.00002200,27,0.000000,0.000000
Story4,DRIFT_YP_TP,Y,0.00063600,27,0.000000,0.000000
Story4,DRIFT_YP_TN,X,0.00002200,27,0.000000,0.000000
Story4,DRIFT_YP_TN,Y,0.00050300,27,0.000000,0.000000
Story4,DRIFT_YN_TP,X,0.00002200,27,0.000000,0.000000
Story4,DRIFT_YN_TP,Y,0.00050300,27,0.000000,0.000000
Story4,DRIFT_YN_TN,X,0.00002200,27,0.000000,0.000000
Story4,DRIFT_YN_TN,Y,0.00063600,27,0.000000,0.000000
Story4,DRIFT_XP_TP,X,0.00054700,28,0.000000,0.000000
Story4,DRIFT_XP_TP,Y,0.00006700,28,0.000000,0.000000
Story4,DRIFT_XP_TN,X,0.00059200,28,0.000000,0.000000
Story4,DRIFT_XP_TN,Y,0.00006700,28,0.000000,0.000000
Story4,DRIFT_XN_TP,X,0.00059200,28,0.000000,0.000000
Story4,DRIFT_XN_TP,Y,0.00006700,28,0.000000,0.000000
Story4,DRIFT_XN_TN,X,0.00054700,28,0.000000,0.000000
Story4,DRIFT_XN_TN,Y,0.00006700,28,0.000000,0.000000
Story4,DRIFT_YP_TP,X,0.00002200,28,0.000000,0.000000
Story4,DRIFT_YP_TP,Y,0.00063600,28,0.000000,0.000000
Story4,DRIFT_YP_TN,X,0.00002200,28,0.000000,0.000000
Story4,DRIFT_YP_TN,Y,0.00050300,28,0.000000,0.000000
Story4,DRIFT_YN_TP,X,0.00002200,28,0.000000,0.000000
Story4,DRIFT_YN_TP,Y,0.00050300,28,0.000000,0.000000
Story4,DRIFT_YN_TN,X,0.00002200,28,0.000000,0.000000
Story4,DRIFT_YN_TN,Y,0.00063600,28,0.000000,0.000000
Story4,DRIFT_XP_TP,X,0.00050300,29,0.000000,0.000000
Story4,DRIFT_XP_TP,Y,0.00006700,29,0.000000,0.000000
Story4,DRIFT_XP_TN,X,0.00063600,29,0.000000,0.000000
Story4,DRIFT_XP_TN,Y,0.00006700,29,0.000000,0.000000
Story4,DRIFT_XN_TP,X,0.00063600,29,0.000000,0.000000
Story4,DRIFT_XN_TP,Y,0.00006700,29,0.000000,0.000000
Story4,DRIFT_XN_TN,X,0.00050300,29,0.000000,0.000000
Story4,DRIFT_XN_TN,Y,0.00006700,29,0.000000,0.000000
Story4,DRIFT_YP_TP,X,0.00006700,29,0.000000,0.000000
Story4,DRIFT_YP_TP,Y,0.00063600,29,0.000000,0.000000
Story4,DRIFT_YP_TN,X,0.00006700,29,0.000000,0.000000
Story4,DRIFT_YP_TN,Y,0.00050300,29,0.000000,0.000000
Story4,DRIFT_YN_TP,X,0.00006700,29,0.000000,0.000000
Story4,DRIFT_YN_TP,Y,0.00050300,29,0.000000,0.000000
Story4,DRIFT_YN_TN,X,0.00006700,29,0.000000,0.000000
Story4,DRIFT_YN_TN,Y,0.00063600,29,0.000000,0.000000
Story4,DRIFT_XP_TP,X,0.00045800,30,0.000000,0.000000
Story4,DRIFT_XP_TP,Y,0.00006700,30,0.000000,0.000000
Story4,DRIFT_XP_TN,X,0.00068100,30,0.000000,0.000000
Story4,DRIFT_XP_TN,Y,0.00006700,30,0.000000,0.000000
Story4,DRIFT_XN_TP,X,0.00068100,30,0.000000,0.000000
Story4,DRIFT_XN_TP,Y,0.00006700,30,0.000000,0.000000
Story4,DRIFT_XN_TN,X,0.00045800,30,0.000000,0.000000
Story4,DRIFT_XN_TN,Y,0.00006700,30,0.000000,0.000000
Story4,DRIFT_YP_TP,X,0.00011100,30,0.000000,0.000000
Story4,DRIFT_YP_TP,Y,0.00063600,30,0.000000,0.000000
Story4,DRIFT_YP_TN,X,0.00011100,30,0.000000,0.000000
Story4,DRIFT_YP_TN,Y,0.00050300,30,0.000000,0.000000
Story4,DRIFT_YN_TP,X,0.00011100,30,0.000000,0.000000
Story4,DRIFT_YN_TP,Y,0.00050300,30,0.000000,0.000000
Story4,DRIFT_YN_TN,X,0.00011100,30,0.000000,0.000000
Story4,DRIFT_YN_TN,Y,0.00063600,30,0.000000,0.000000
Story4,DRIFT_XP_TP,X,0.00068000,31,0.000000,0.000000
Story4,DRIFT_XP_TP,Y,0.00011100,31,0.000000,0.000000
Story4,DRIFT_XP_TN,X,0.00045800,31,0.000000,0.000000
Story4,DRIFT_XP_TN,Y,0.00011100,31,0.000000,0.000000
Story4,DRIFT_XN_TP,X,0.00045800,31,0.000000,0.000000
Story4,DRIFT_XN_TP,Y,0.00011100,31,0.000000,0.000000
Story4,DRIFT_XN_TN,X,0.00068000,31,0.000000,0.000000
Story4,DRIFT_XN_TN,Y,0.00011100,31,0.000000,0.000000
Story4,DRIFT_YP_TP,X,0.00011100,31,0.000000,0.000000
Story4,DRIFT_YP_TP,Y,0.00068100,31,0.000000,0.000000
Story4,DRIFT_YP_TN,X,0.00011100,31,0.000000,0.000000
Story4,DRIFT_YP_TN,Y,0.00045900,31,0.000000,0.000000
Story4,DRIFT_YN_TP,X,0.00011100,31,0.000000,0.000000
Story4,DRIFT_YN_TP,Y,0.00045900,31,0.000000,0.000000
Story4,DRIFT_YN_TN,X,0.00011100,31,0.000000,0.000000
Story4,DRIFT_YN_TN,Y,0.00068100,31,0.000000,0.000000
Story4,DRIFT_XP_TP,X,0.00063600,32,0.000000,0.000000
Story4,DRIFT_XP_TP,Y,0.00011100,32,0.000000,0.000000
Story4,DRIFT_XP_TN,X,0.00050300,32,0.000000,0.000000
Story4,DRIFT_XP_TN,Y,0.00011100,32,0.000000,0.000000
Story4,DRIFT_XN_TP,X,0.00050300,32,0.000000,0.000000
Story4,DRIFT_XN_TP,Y,0.00011100,32,0.000000,0.000000
Story4,DRIFT_XN_TN,X,0.00063600,32,0.000000,0.000000
Story4,DRIFT_XN_TN,Y,0.00011100,32,0.000000,0.000000
Story4,DRIFT_YP_TP,X,0.00006700,32,0.000000,0.000000
Story4,DRIFT_YP_TP,Y,0.00068100,32,0.000000,0.000000
Story4,DRIFT_YP_TN,X,0.00006700,32,0.000000,0.000000
Story4,DRIFT_YP_TN,Y,0.00045900,32,0.000000,0.000000
Story4,DRIFT_YN_TP,X,0.00006700,32,0.000000,0.000000
Story4,DRIFT_YN_TP,Y,0.00045900,32,0.000000,0.000000
Story4,DRIFT_YN_TN,X,0.00006700,32,0.000000,0.000000
Story4,DRIFT_YN_TN,Y,0.00068100,32,0.000000,0.000000
Story4,DRIFT_XP_TP,X,0.00059200,33,0.000000,0.000000
Story4,DRIFT_XP_TP,Y,0.00011100,33,0.000000,0.000000
Story4,DRIFT_XP_TN,X,0.00054700,33,0.000000,0.000000
Story4,DRIFT_XP_TN,Y,0.00011100,33,0.000000,0.000000
Story4,DRIFT_XN_TP,X,0.00054700,33,0.000000,0.000000
Story4,DRIFT_XN_TP,Y,0.00011100,33,0.000000,0.000000
Story4,DRIFT_XN_TN,X,0.00059200,33,0.000000,0.000000
Story4,DRIFT_XN_TN,Y,0.00011100,33,0.000000,0.000000
Story4,DRIFT_YP_TP,X,0.00002200,33,0.000000,0.000000
Story4,DRIFT_YP_TP,Y,0.00068100,33,0.000000,0.000000
Story4,DRIFT_YP_TN,X,0.00002200,33,0.000000,0.000000
Story4,DRIFT_YP_TN,Y,0.00045900,33,0.000000,0.000000
Story4,DRIFT_YN_TP,X,0.00002200,33,0.000000,0.000000
Story4,DRIFT_YN_TP,Y,0.00045900,33,0.000000,0.000000
Story4,DRIFT_YN_TN,X,0.00002200,33,0.000000,0.000000
Story4,DRIFT_YN_TN,Y,0.00068100,33,0.000000,0.000000
Story4,DRIFT_XP_TP,X,0.00054700,34,0.000000,0.000000
Story4,DRIFT_XP_TP,Y,0.00011100,34,0.000000,0.000000
Story4,DRIFT_XP_TN,X,0.00059200,34,0.000000,0.000000
Story4,DRIFT_XP_TN,Y,0.00011100,34,0.000000,0.000000
Story4,DRIFT_XN_TP,X,0.00059200,34,0.000000,0.000000
Story4,DRIFT_XN_TP,Y,0.00011100,34,0.000000,0.000000
Story4,DRIFT_XN_TN,X,0.00054700,34,0.000000,0.000000
Story4,DRIFT_XN_TN,Y,0.00011100,34,0.000000,0.000000
Story4,DRIFT_YP_TP,X,0.00002200,34,0.000000,0.000000
Story4,DRIFT_YP_TP,Y,0.00068100,34,0.000000,0.000000
Story4,DRIFT_YP_TN,X,0.00002200,34,0.000000,0.000000
Story4,DRIFT_YP_TN,Y,0.00045900,34,0.000000,0.000000
Story4,DRIFT_YN_TP,X,0.00002200,34,0.000000,0.000000
Story4,DRIFT_YN_TP,Y,0.00045900,34,0.000000,0.000000
Story4,DRIFT_YN_TN,X,0.00002200,34,0.000000,0.000000
Story4,DRIFT_YN_TN,Y,0.00068100,34,0.000000,0.000000
Story4,DRIFT_XP_TP,X,0.00050300,35,0.000000,0.000000
Story4,DRIFT_XP_TP,Y,0.00011100,35,0.000000,0.000000
Story4,DRIFT_XP_TN,X,0.00063600,35,0.000000,0.000000
Story4,DRIFT_XP_TN,Y,0.00011100,35,0.000000,0.000000
Story4,DRIFT_XN_TP,X,0.00063600,35,0.000000,0.000000
Story4,DRIFT_XN_TP,Y,0.00011100,35,0.000000,0.000000
Story4,DRIFT_XN_TN,X,0.00050300,35,0.000000,0.000000
Story4,DRIFT_XN_TN,Y,0.00011100,35,0.000000,0.000000
Story4,DRIFT_YP_TP,X,0.00006700,35,0.000000,0.000000
Story4,DRIFT_YP_TP,Y,0.00068100,35,0.000000,0.000000
Story4,DRIFT_YP_TN,X,0.00006700,35,0.000000,0.000000
Story4,DRIFT_YP_TN,Y,0.00045900,35,0.000000,0.000000
Story4,DRIFT_YN_TP,X,0.00006700,35,0.000000,0.000000
Story4,DRIFT_YN_TP,Y,0.00045900,35,0.000000,0.000000
Story4,DRIFT_YN_TN,X,0.00006700,35,0.000000,0.000000
Story4,DRIFT_YN_TN,Y,0.00068100,35,0.000000,0.000000
Story4,DRIFT_XP_TP,X,0.00045800,36,0.000000,0.000000
Story4,DRIFT_XP_TP,Y,0.00011100,36,0.000000,0.000000
Story4,DRIFT_XP_TN,X,0.00068100,36,0.000000,0.000000
Story4,DRIFT_XP_TN,Y,0.00011100,36,0.000000,0.000000
Story4,DRIFT_XN_TP,X,0.00068100,36,0.000000,0.000000
Story4,DRIFT_XN_TP,Y,0.00011100,36,0.000000,0.000000
Story4,DRIFT_XN_TN,X,0.00045800,36,0.000000,0.000000
Story4,DRIFT_XN_TN,Y,0.00011100,36,0.000000,0.000000
Story4,DRIFT_YP_TP,X,0.00011100,36,0.000000,0.000000
Story4,DRIFT_YP_TP,Y,0.00068100,36,0.000000,0.000000
Story4,DRIFT_YP_TN,X,0.00011100,36,0.000000,0.000000
