Story,OutputCase,CaseType,StepType,StepNumber,Item,Max Drift,Avg Drift,Ratio,Label,Max Loc X,Max Loc Y,Max Loc Z
Story5,MODAL,LinModEigen,Mode,9,Diaph D1 Y,1E-06,1.16E-08,68.766,2,0,6.446,13.8
Story5,MODAL,LinModEigen,Mode,10,Diaph D1 X,1E-06,1E-06,1.121,15,27.834,0,13.8
Story5,MODAL,LinModEigen,Mode,11,Diaph D1 Y,1E-06,1E-06,1.059,2,0,6.446,13.8
Story5,MODAL,LinModEigen,Mode,12,Diaph D1 X,1E-06,3.138E-07,3.384,53,25.115,13.821,13.8
Story5,PP,LinStatic,None,None,Diaph D1 Y,4.3E-05,2.4E-05,1.736,2,0,6.446,13.8
Story5,TERP,LinStatic,None,None,Diaph D1 Y,1E-05,5E-06,1.8,2,0,6.446,13.8
Story5,TERT,LinStatic,None,None,Diaph D1 Y,4.466E-07,2.699E-07,1.654,2,0,6.446,13.8
Story5,SCP,LinStatic,None,None,Diaph D1 Y,1.7E-05,1E-05,1.8,2,0,6.446,13.8
Story5,SCT,LinStatic,None,None,Diaph D1 Y,4.466E-07,2.699E-07,1.654,2,0,6.446,13.8
Story5,SEx,LinRespSpec,Max,None,Diaph D1 X,0.000684,0.000646,1.058,15,27.834,0,13.8
Story5,SEx,LinRespSpec,Max,None,Diaph D1 Y,0.000563,0.000288,1.954,22,38.505,13.821,13.8
Story5,SEy,LinRespSpec,Max,None,Diaph D1 X,0.000108,7.5E-05,1.434,53,25.115,13.821,13.8
Story5,SEy,LinRespSpec,Max,None,Diaph D1 Y,0.000799,0.000702,1.139,2,0,6.446,13.8
Story5,SEx_b2,LinRespSpec,Max,None,Diaph D1 X,0.000659,0.000632,1.042,15,27.834,0,13.8
Story5,SEx_b2,LinRespSpec,Max,None,Diaph D1 Y,0.000507,0.000258,1.965,22,38.505,13.821,13.8
Story5,SEy_b2,LinRespSpec,Max,None,Diaph D1 Y,0.00063,0.000603,1.044,2,0,6.446,13.8
Story5,ED1_C1_1.4CP,Combination,None,None,Diaph D1 Y,7.4E-05,4.2E-05,1.747,2,0,6.446,13.8
Story5,ED1_C2_1.2CP_1.6L_0.5Lr,Combination,None,None,Diaph D1 Y,9.1E-05,5.2E-05,1.763,2,0,6.446,13.8
Story5,ED1_C3_1.2CP_L_1.6Lr,Combination,None,None,Diaph D1 Y,8.1E-05,4.6E-05,1.757,2,0,6.446,13.8
Story5,ED1_DYN_XP,Combination,Max,None,Diaph D1 X,0.00097,0.000909,1.066,15,27.834,0,13.8
Story5,ED1_DYN_XP,Combination,Max,None,Diaph D1 Y,0.000777,0.000374,2.077,22,38.505,13.821,13.8
Story5,ED1_DYN_XP,Combination,Min,None,Diaph D1 X,0.000945,0.0009,1.05,15,27.834,0,13.8
Story5,ED1_DYN_XP,Combination,Min,None,Diaph D1 Y,0.000804,0.000435,1.849,1,0,0.701,13.8
Story5,ED1_DYN_XN,Combination,Max,None,Diaph D1 X,0.00097,0.000909,1.066,15,27.834,0,13.8
Story5,ED1_DYN_XN,Combination,Max,None,Diaph D1 Y,0.000777,0.000374,2.077,22,38.505,13.821,13.8
Story5,ED1_DYN_XN,Combination,Min,None,Diaph D1 X,0.000945,0.0009,1.05,15,27.834,0,13.8
Story5,ED1_DYN_XN,Combination,Min,None,Diaph D1 Y,0.000804,0.000435,1.849,1,0,0.701,13.8
Story5,ED1_DYN_YP,Combination,Max,None,Diaph D1 X,0.000138,9.8E-05,1.414,53,25.115,13.821,13.8
Story5,ED1_DYN_YP,Combination,Max,None,Diaph D1 Y,0.001038,0.000919,1.129,2,0,6.446,13.8
Story5,ED1_DYN_YP,Combination,Min,None,Diaph D1 X,0.000164,0.000113,1.452,53,25.115,13.821,13.8
Story5,ED1_DYN_YP,Combination,Min,None,Diaph D1 Y,0.0012,0.001045,1.148,2,0,6.446,13.8
Story5,ED1_DYN_YN,Combination,Max,None,Diaph D1 X,0.000138,9.8E-05,1.414,53,25.115,13.821,13.8
Story5,ED1_DYN_YN,Combination,Max,None,Diaph D1 Y,0.001038,0.000919,1.129,2,0,6.446,13.8
Story5,ED1_DYN_YN,Combination,Min,None,Diaph D1 X,0.000164,0.000113,1.452,53,25.115,13.821,13.8
Story5,ED1_DYN_YN,Combination,Min,None,Diaph D1 Y,0.0012,0.001045,1.148,2,0,6.446,13.8
Story5,ED1_DYN_09_XP,Combination,Max,None,Diaph D1 X,0.000965,0.000908,1.063,15,27.834,0,13.8
Story5,ED1_DYN_09_XP,Combination,Max,None,Diaph D1 Y,0.000782,0.000386,2.025,22,38.505,13.821,13.8
Story5,ED1_DYN_09_XP,Combination,Min,None,Diaph D1 X,0.00095,0.000902,1.054,15,27.834,0,13.8
Story5,ED1_DYN_09_XP,Combination,Min,None,Diaph D1 Y,0.000795,0.000421,1.89,22,38.505,13.821,13.8
Story5,ED1_DYN_09_XN,Combination,Max,None,Diaph D1 X,0.000965,0.000908,1.063,15,27.834,0,13.8
Story5,ED1_DYN_09_XN,Combination,Max,None,Diaph D1 Y,0.000782,0.000386,2.025,22,38.505,13.821,13.8
Story5,ED1_DYN_09_XN,Combination,Min,None,Diaph D1 X,0.00095,0.000902,1.054,15,27.834,0,13.8
Story5,ED1_DYN_09_XN,Combination,Min,None,Diaph D1 Y,0.000795,0.000421,1.89,22,38.505,13.821,13.8
Story5,ED1_DYN_09_YP,Combination,Max,None,Diaph D1 X,0.000144,0.000101,1.422,53,25.115,13.821,13.8
Story5,ED1_DYN_09_YP,Combination,Max,None,Diaph D1 Y,0.001072,0.000945,1.134,2,0,6.446,13.8
Story5,ED1_DYN_09_YP,Combination,Min,None,Diaph D1 X,0.000159,0.00011,1.445,53,25.115,13.821,13.8
Story5,ED1_DYN_09_YP,Combination,Min,None,Diaph D1 Y,0.001166,0.00102,1.144,2,0,6.446,13.8
Story5,ED1_DYN_09_YN,Combination,Max,None,Diaph D1 X,0.000144,0.000101,1.422,53,25.115,13.821,13.8
Story5,ED1_DYN_09_YN,Combination,Max,None,Diaph D1 Y,0.001072,0.000945,1.134,2,0,6.446,13.8
Story5,ED1_DYN_09_YN,Combination,Min,None,Diaph D1 X,0.000159,0.00011,1.445,53,25.115,13.821,13.8
Story5,ED1_DYN_09_YN,Combination,Min,None,Diaph D1 Y,0.001166,0.00102,1.144,2,0,6.446,13.8
Story4,Dead,LinStatic,None,None,Diaph D1 Y,3.4E-05,2E-05,1.748,2,0,6.446,11.2
Story4,MODAL,LinModEigen,Mode,1,Diaph D1 X,2.727E-07,1.832E-07,1.488,15,27.834,0,11.2
Story4,MODAL,LinModEigen,Mode,2,Diaph D1 Y,2.608E-07,2.251E-07,1.159,2,0,6.446,11.2
Story4,MODAL,LinModEigen,Mode,3,Diaph D1 X,2.615E-07,1.653E-07,1.581,53,25.115,13.821,11.2
Story4,MODAL,LinModEigen,Mode,4,Diaph D1 X,1E-06,1E-06,1.17,15,27.834,0,11.2
Story4,MODAL,LinModEigen,Mode,5,Diaph D1 Y,1E-06,1E-06,1.036,2,0,6.446,11.2
Story4,MODAL,LinModEigen,Mode,6,Diaph D1 X,1E-06,2.262E-07,3.068,53,25.115,13.821,11.2
Story4,MODAL,LinModEigen,Mode,6,Diaph D1 Y,1E-06,2.471E-08,53.737,2,0,6.446,11.2
Story4,MODAL,LinModEigen,Mode,7,Diaph D1 X,1E-06,1E-06,1.144,15,27.834,0,11.2
Story4,MODAL,LinModEigen,Mode,8,Diaph D1 Y,1E-06,1E-06,1.025,2,0,6.446,11.2
Story4,MODAL,LinModEigen,Mode,9,Diaph D1 X,1E-06,2.161E-07,3.756,53,25.115,13.821,11.2
Story4,MODAL,LinModEigen,Mode,9,Diaph D1 Y,2E-06,3.003E-08,56.27,2,0,6.446,11.2
Story4,MODAL,LinModEigen,Mode,10,Diaph D1 X,3.866E-08,2.909E-08,1.329,53,25.115,13.821,11.2
Story4,MODAL,LinModEigen,Mode,11,Diaph D1 X,6.587E-09,0,2.726,15,27.834,0,11.2
Story4,MODAL,LinModEigen,Mode,11,Diaph D1 Y,2.647E-08,1.485E-08,1.782,2,0,6.446,11.2
Story4,MODAL,LinModEigen,Mode,12,Diaph D1 X,5.101E-08,4.432E-08,1.151,15,27.834,0,11.2
Story4,MODAL,LinModEigen,Mode,12,Diaph D1 Y,2.564E-08,7.02E-09,3.653,22,38.505,13.821,11.2
Story4,PP,LinStatic,None,None,Diaph D1 Y,3.4E-05,2E-05,1.748,2,0,6.446,11.2
Story4,TERP,LinStatic,None,None,Diaph D1 Y,8E-06,4E-06,1.819,2,0,6.446,11.2
Story4,TERT,LinStatic,None,None,Diaph D1 Y,3.54E-07,2.142E-07,1.653,2,0,6.446,11.2
Story4,SCP,LinStatic,None,None,Diaph D1 Y,1.4E-05,8E-06,1.819,2,0,6.446,11.2
Story4,SCT,LinStatic,None,None,Diaph D1 Y,3.54E-07,2.142E-07,1.653,2,0,6.446,11.2
Story4,SEx,LinRespSpec,Max,None,Diaph D1 X,0.000589,0.000557,1.058,15,27.834,0,11.2
Story4,SEx,LinRespSpec,Max,None,Diaph D1 Y,0.000476,0.000243,1.954,22,38.505,13.821,11.2
Story4,SEy,LinRespSpec,Max,None,Diaph D1 X,9.1E-05,6.4E-05,1.43,53,25.115,13.821,11.2
Story4,SEy,LinRespSpec,Max,None,Diaph D1 Y,0.000677,0.000594,1.138,2,0,6.446,11.2
Story4,SEx_b2,LinRespSpec,Max,None,Diaph D1 X,0.000568,0.000545,1.043,15,27.834,0,11.2
Story4,SEx_b2,LinRespSpec,Max,None,Diaph D1 Y,0.000428,0.000218,1.964,22,38.505,13.821,11.2
Story4,SEy_b2,LinRespSpec,Max,None,Diaph D1 Y,0.000534,0.000511,1.043,2,0,6.446,11.2
Story4,ED1_C1_1.4CP,Combination,None,None,Diaph D1 Y,6E-05,3.4E-05,1.76,2,0,6.446,11.2
Story4,ED1_C2_1.2CP_1.6L_0.5Lr,Combination,None,None,Diaph D1 Y,7.4E-05,4.1E-05,1.777,2,0,6.446,11.2
Story4,ED1_C3_1.2CP_L_1.6Lr,Combination,None,None,Diaph D1 Y,6.6E-05,3.7E-05,1.771,2,0,6.446,11.2
Story4,ED1_DYN_XP,Combination,Max,None,Diaph D1 X,0.000835,0.000783,1.066,15,27.834,0,11.2
Story4,ED1_DYN_XP,Combination,Max,None,Diaph D1 Y,0.000658,0.000318,2.069,22,38.505,13.821,11.2
Story4,ED1_DYN_XP,Combination,Min,None,Diaph D1 X,0.000815,0.000776,1.05,15,27.834,0,11.2
Story4,ED1_DYN_XP,Combination,Min,None,Diaph D1 Y,0.000676,0.000365,1.853,2,0,6.446,11.2
Story4,ED1_DYN_XN,Combination,Max,None,Diaph D1 X,0.000835,0.000783,1.066,15,27.834,0,11.2
Story4,ED1_DYN_XN,Combination,Max,None,Diaph D1 Y,0.000658,0.000318,2.069,22,38.505,13.821,11.2
Story4,ED1_DYN_XN,Combination,Min,None,Diaph D1 X,0.000815,0.000776,1.05,15,27.834,0,11.2
Story4,ED1_DYN_XN,Combination,Min,None,Diaph D1 Y,0.000676,0.000365,1.853,2,0,6.446,11.2
Story4,ED1_DYN_YP,Combination,Max,None,Diaph D1 X,0.000118,8.3E-05,1.41,53,25.115,13.821,11.2
Story4,ED1_DYN_YP,Combination,Max,None,Diaph D1 Y,0.000882,0.000781,1.129,2,0,6.446,11.2
Story4,ED1_DYN_YP,Combination,Min,None,Diaph D1 X,0.000139,9.6E-05,1.447,53,25.115,13.821,11.2
Story4,ED1_DYN_YP,Combination,Min,None,Diaph D1 Y,0.001012,0.000883,1.147,2,0,6.446,11.2
Story4,ED1_DYN_YN,Combination,Max,None,Diaph D1 X,0.000118,8.3E-05,1.41,53,25.115,13.821,11.2
Story4,ED1_DYN_YN,Combination,Max,None,Diaph D1 Y,0.000882,0.000781,1.129,2,0,6.446,11.2
Story4,ED1_DYN_YN,Combination,Min,None,Diaph D1 X,0.000139,9.6E-05,1.447,53,25.115,13.821,11.2
Story4,ED1_DYN_YN,Combination,Min,None,Diaph D1 Y,0.001012,0.000883,1.147,2,0,6.446,11.2
Story4,ED1_DYN_09_XP,Combination,Max,None,Diaph D1 X,0.000831,0.000782,1.062,15,27.834,0,11.2
Story4,ED1_DYN_09_XP,Combination,Max,None,Diaph D1 Y,0.000661,0.000327,2.02,22,38.505,13.821,11.2
Story4,ED1_DYN_09_XP,Combination,Min,None,Diaph D1 X,0.000819,0.000777,1.054,15,27.834,0,11.2
Story4,ED1_DYN_09_XP,Combination,Min,None,Diaph D1 Y,0.000671,0.000355,1.893,22,38.505,13.821,11.2
Story4,ED1_DYN_09_XN,Combination,Max,None,Diaph D1 X,0.000831,0.000782,1.062,15,27.834,0,11.2
Story4,ED1_DYN_09_XN,Combination,Max,None,Diaph D1 Y,0.000661,0.000327,2.02,22,38.505,13.821,11.2
Story4,ED1_DYN_09_XN,Combination,Min,None,Diaph D1 X,0.000819,0.000777,1.054,15,27.834,0,11.2
Story4,ED1_DYN_09_XN,Combination,Min,None,Diaph D1 Y,0.000671,0.000355,1.893,22,38.505,13.821,11.2
Story4,ED1_DYN_09_YP,Combination,Max,None,Diaph D1 X,0.000122,8.6E-05,1.418,53,25.115,13.821,11.2
Story4,ED1_DYN_09_YP,Combination,Max,None,Diaph D1 Y,0.000909,0.000802,1.133,2,0,6.446,11.2
Story4,ED1_DYN_09_YP,Combination,Min,None,Diaph D1 X,0.000134,9.3E-05,1.441,53,25.115,13.821,11.2
Story4,ED1_DYN_09_YP,Combination,Min,None,Diaph D1 Y,0.000986,0.000862,1.143,2,0,6.446,11.2
Story4,ED1_DYN_09_YN,Combination,Max,None,Diaph D1 X,0.000122,8.6E-05,1.418,53,25.115,13.821,11.2
Story4,ED1_DYN_09_YN,Combination,Max,None,Diaph D1 Y,0.000909,0.000802,1.133,2,0,6.446,11.2
Story4,ED1_DYN_09_YN,Combination,Min,None,Diaph D1 X,0.000134,9.3E-05,1.441,53,25.115,13.821,11.2
Story4,ED1_DYN_09_YN,Combination,Min,None,Diaph D1 Y,0.000986,0.000862,1.143,2,0,6.446,11.2
Story3,Dead,LinStatic,None,None,Diaph D1 Y,2.6E-05,1.5E-05,1.763,2,0,6.446,8.6
Story3,MODAL,LinModEigen,Mode,1,Diaph D1 X,2.176E-07,1.47E-07,1.48,15,27.834,0,8.6
Story3,MODAL,LinModEigen,Mode,2,Diaph D1 Y,2.06E-07,1.78E-07,1.158,2,0,6.446,8.6
Story3,MODAL,LinModEigen,Mode,3,Diaph D1 X,2.086E-07,1.329E-07,1.57,53,25.115,13.821,8.6
Story3,MODAL,LinModEigen,Mode,4,Diaph D1 X,1E-06,1E-06,1.169,15,27.834,0,8.6
Story3,MODAL,LinModEigen,Mode,5,Diaph D1 Y,1E-06,1E-06,1.037,2,0,6.446,8.6
Story3,MODAL,LinModEigen,Mode,6,Diaph D1 X,1E-06,2.142E-07,3.043,53,25.115,13.821,8.6
Story3,MODAL,LinModEigen,Mode,6,Diaph D1 Y,1E-06,2.369E-08,52.477,2,0,6.446,8.6
Story3,MODAL,LinModEigen,Mode,7,Diaph D1 X,2E-06,1E-06,1.141,15,27.834,0,8.6
Story3,MODAL,LinModEigen,Mode,8,Diaph D1 Y,1E-06,1E-06,1.028,2,0,6.446,8.6
Story3,MODAL,LinModEigen,Mode,9,Diaph D1 X,1E-06,2.964E-07,3.653,53,25.115,13.821,8.6
Story3,MODAL,LinModEigen,Mode,9,Diaph D1 Y,2E-06,4.268E-08,52.318,2,0,6.446,8.6
Story3,MODAL,LinModEigen,Mode,10,Diaph D1 X,1E-06,1E-06,1.14,15,27.834,0,8.6
Story3,MODAL,LinModEigen,Mode,11,Diaph D1 Y,1E-06,1E-06,1.045,2,0,6.446,8.6
Story3,MODAL,LinModEigen,Mode,12,Diaph D1 X,1E-06,2.221E-07,4.184,53,25.115,13.821,8.6
Story3,PP,LinStatic,None,None,Diaph D1 Y,2.6E-05,1.5E-05,1.763,2,0,6.446,8.6
Story3,TERP,LinStatic,None,None,Diaph D1 Y,6E-06,3E-06,1.844,2,0,6.446,8.6
Story3,TERT,LinStatic,None,None,Diaph D1 Y,2.614E-07,1.582E-07,1.652,2,0,6.446,8.6
Story3,SCP,LinStatic,None,None,Diaph D1 Y,1E-05,6E-06,1.844,2,0,6.446,8.6
Story3,SCT,LinStatic,None,None,Diaph D1 Y,2.614E-07,1.582E-07,1.652,2,0,6.446,8.6
Story3,SEx,LinRespSpec,Max,None,Diaph D1 X,0.000476,0.00045,1.058,15,27.834,0,8.6
Story3,SEx,LinRespSpec,Max,None,Diaph D1 Y,0.000377,0.000193,1.953,22,38.505,13.821,8.6
Story3,SEy,LinRespSpec,Max,None,Diaph D1 X,7.3E-05,5.1E-05,1.426,53,25.115,13.821,8.6
Story3,SEy,LinRespSpec,Max,None,Diaph D1 Y,0.000537,0.000472,1.138,2,0,6.446,8.6
Story3,SEx_b2,LinRespSpec,Max,None,Diaph D1 X,0.00046,0.000441,1.043,15,27.834,0,8.6
Story3,SEx_b2,LinRespSpec,Max,None,Diaph D1 Y,0.000339,0.000172,1.963,22,38.505,13.821,8.6
Story3,SEy_b2,LinRespSpec,Max,None,Diaph D1 Y,0.000424,0.000407,1.042,2,0,6.446,8.6
Story3,ED1_C1_1.4CP,Combination,None,None,Diaph D1 Y,4.5E-05,2.5E-05,1.777,2,0,6.446,8.6
Story3,ED1_C2_1.2CP_1.6L_0.5Lr,Combination,None,None,Diaph D1 Y,5.5E-05,3.1E-05,1.796,2,0,6.446,8.6
Story3,ED1_C3_1.2CP_L_1.6Lr,Combination,None,None,Diaph D1 Y,4.9E-05,2.7E-05,1.79,2,0,6.446,8.6
Story3,ED1_DYN_XP,Combination,Max,None,Diaph D1 X,0.000674,0.000633,1.065,15,27.834,0,8.6
Story3,ED1_DYN_XP,Combination,Max,None,Diaph D1 Y,0.000522,0.000253,2.06,22,38.505,13.821,8.6
Story3,ED1_DYN_XP,Combination,Min,None,Diaph D1 X,0.000659,0.000628,1.05,15,27.834,0,8.6
Story3,ED1_DYN_XP,Combination,Min,None,Diaph D1 Y,0.000533,0.000287,1.858,22,38.505,13.821,8.6
Story3,ED1_DYN_XN,Combination,Max,None,Diaph D1 X,0.000674,0.000633,1.065,15,27.834,0,8.6
Story3,ED1_DYN_XN,Combination,Max,None,Diaph D1 Y,0.000522,0.000253,2.06,22,38.505,13.821,8.6
Story3,ED1_DYN_XN,Combination,Min,None,Diaph D1 X,0.000659,0.000628,1.05,15,27.834,0,8.6
Story3,ED1_DYN_XN,Combination,Min,None,Diaph D1 Y,0.000533,0.000287,1.858,22,38.505,13.821,8.6
Story3,ED1_DYN_YP,Combination,Max,None,Diaph D1 X,9.4E-05,6.7E-05,1.407,53,25.115,13.821,8.6
Story3,ED1_DYN_YP,Combination,Max,None,Diaph D1 Y,0.000704,0.000624,1.129,2,0,6.446,8.6
Story3,ED1_DYN_YP,Combination,Min,None,Diaph D1 X,0.00011,7.6E-05,1.442,53,25.115,13.821,8.6
Story3,ED1_DYN_YP,Combination,Min,None,Diaph D1 Y,0.000801,0.000699,1.146,2,0,6.446,8.6
Story3,ED1_DYN_YN,Combination,Max,None,Diaph D1 X,9.4E-05,6.7E-05,1.407,53,25.115,13.821,8.6
Story3,ED1_DYN_YN,Combination,Max,None,Diaph D1 Y,0.000704,0.000624,1.129,2,0,6.446,8.6
Story3,ED1_DYN_YN,Combination,Min,None,Diaph D1 X,0.00011,7.6E-05,1.442,53,25.115,13.821,8.6
Story3,ED1_DYN_YN,Combination,Min,None,Diaph D1 Y,0.000801,0.000699,1.146,2,0,6.446,8.6
Story3,ED1_DYN_09_XP,Combination,Max,None,Diaph D1 X,0.000671,0.000632,1.062,15,27.834,0,8.6
Story3,ED1_DYN_09_XP,Combination,Max,None,Diaph D1 Y,0.000524,0.00026,2.015,22,38.505,13.821,8.6
Story3,ED1_DYN_09_XP,Combination,Min,None,Diaph D1 X,0.000662,0.000629,1.053,15,27.834,0,8.6
Story3,ED1_DYN_09_XP,Combination,Min,None,Diaph D1 Y,0.000531,0.00028,1.895,22,38.505,13.821,8.6
Story3,ED1_DYN_09_XN,Combination,Max,None,Diaph D1 X,0.000671,0.000632,1.062,15,27.834,0,8.6
Story3,ED1_DYN_09_XN,Combination,Max,None,Diaph D1 Y,0.000524,0.00026,2.015,22,38.505,13.821,8.6
Story3,ED1_DYN_09_XN,Combination,Min,None,Diaph D1 X,0.000662,0.000629,1.053,15,27.834,0,8.6
Story3,ED1_DYN_09_XN,Combination,Min,None,Diaph D1 Y,0.000531,0.00028,1.895,22,38.505,13.821,8.6
Story3,ED1_DYN_09_YP,Combination,Max,None,Diaph D1 X,9.7E-05,6.9E-05,1.415,53,25.115,13.821,8.6
Story3,ED1_DYN_09_YP,Combination,Max,None,Diaph D1 Y,0.000724,0.000639,1.133,2,0,6.446,8.6
Story3,ED1_DYN_09_YP,Combination,Min,None,Diaph D1 X,0.000106,7.4E-05,1.436,53,25.115,13.821,8.6
Story3,ED1_DYN_09_YP,Combination,Min,None,Diaph D1 Y,0.000781,0.000684,1.143,2,0,6.446,8.6
Story3,ED1_DYN_09_YN,Combination,Max,None,Diaph D1 X,9.7E-05,6.9E-05,1.415,53,25.115,13.821,8.6
Story3,ED1_DYN_09_YN,Combination,Max,None,Diaph D1 Y,0.000724,0.000639,1.133,2,0,6.446,8.6
Story3,ED1_DYN_09_YN,Combination,Min,None,Diaph D1 X,0.000106,7.4E-05,1.436,53,25.115,13.821,8.6
Story3,ED1_DYN_09_YN,Combination,Min,None,Diaph D1 Y,0.000781,0.000684,1.143,2,0,6.446,8.6
Story2,Dead,LinStatic,None,None,Diaph D1 Y,1.7E-05,9E-06,1.783,1,0,0.701,6
Story2,MODAL,LinModEigen,Mode,1,Diaph D1 X,1.544E-07,1.05E-07,1.47,15,27.834,0,6
Story2,MODAL,LinModEigen,Mode,2,Diaph D1 Y,1.446E-07,1.25E-07,1.157,1,0,0.701,6
Story2,MODAL,LinModEigen,Mode,3,Diaph D1 X,1.481E-07,9.521E-08,1.555,52,17.415,13.821,6
Story2,MODAL,LinModEigen,Mode,4,Diaph D1 X,1E-06,1E-06,1.167,15,27.834,0,6
Story2,MODAL,LinModEigen,Mode,5,Diaph D1 Y,1E-06,1E-06,1.04,1,0,0.701,6
Story2,MODAL,LinModEigen,Mode,6,Diaph D1 X,1E-06,1.791E-07,3.011,52,17.415,13.821,6
Story2,MODAL,LinModEigen,Mode,6,Diaph D1 Y,1E-06,2.045E-08,50.081,1,0,0.701,6
Story2,MODAL,LinModEigen,Mode,7,Diaph D1 X,2E-06,1E-06,1.139,15,27.834,0,6
Story2,MODAL,LinModEigen,Mode,8,Diaph D1 Y,1E-06,1E-06,1.032,1,0,0.701,6
Story2,MODAL,LinModEigen,Mode,9,Diaph D1 X,1E-06,3.148E-07,3.569,52,17.415,13.821,6
Story2,MODAL,LinModEigen,Mode,9,Diaph D1 Y,2E-06,4.737E-08,48.56,1,0,0.701,6
Story2,MODAL,LinModEigen,Mode,10,Diaph D1 X,2E-06,2E-06,1.133,15,27.834,0,6
Story2,MODAL,LinModEigen,Mode,11,Diaph D1 Y,2E-06,2E-06,1.052,1,0,0.701,6
Story2,MODAL,LinModEigen,Mode,12,Diaph D1 X,2E-06,4.05E-07,3.801,52,17.415,13.821,6
Story2,PP,LinStatic,None,None,Diaph D1 Y,1.7E-05,9E-06,1.783,1,0,0.701,6
Story2,TERP,LinStatic,None,None,Diaph D1 Y,4E-06,2E-06,1.88,1,0,0.701,6
Story2,TERT,LinStatic,None,None,Diaph D1 Y,1.683E-07,1.019E-07,1.651,1,0,0.701,6
Story2,SCP,LinStatic,None,None,Diaph D1 Y,7E-06,4E-06,1.88,1,0,0.701,6
Story2,SCT,LinStatic,None,None,Diaph D1 Y,1.683E-07,1.019E-07,1.651,1,0,0.701,6
Story2,SEx,LinRespSpec,Max,None,Diaph D1 X,0.000344,0.000325,1.057,15,27.834,0,6
Story2,SEx,LinRespSpec,Max,None,Diaph D1 Y,0.000264,0.000135,1.952,21,38.505,7.996,6
Story2,SEy,LinRespSpec,Max,None,Diaph D1 X,5.1E-05,3.6E-05,1.421,52,17.415,13.821,6
Story2,SEy,LinRespSpec,Max,None,Diaph D1 Y,0.00038,0.000334,1.137,1,0,0.701,6
Story2,SEx_b2,LinRespSpec,Max,None,Diaph D1 X,0.000332,0.000318,1.043,15,27.834,0,6
Story2,SEx_b2,LinRespSpec,Max,None,Diaph D1 Y,0.000238,0.000121,1.962,21,38.505,7.996,6
Story2,SEy_b2,LinRespSpec,Max,None,Diaph D1 Y,0.0003,0.000288,1.042,2,0,6.446,6
Story2,ED1_C1_1.4CP,Combination,None,None,Diaph D1 Y,2.9E-05,1.6E-05,1.799,1,0,0.701,6
Story2,ED1_C2_1.2CP_1.6L_0.5Lr,Combination,None,None,Diaph D1 Y,3.6E-05,2E-05,1.822,1,0,0.701,6
Story2,ED1_C3_1.2CP_L_1.6Lr,Combination,None,None,Diaph D1 Y,3.2E-05,1.8E-05,1.814,1,0,0.701,6
Story2,ED1_DYN_XP,Combination,Max,None,Diaph D1 X,0.000486,0.000457,1.064,15,27.834,0,6
Story2,ED1_DYN_XP,Combination,Max,None,Diaph D1 Y,0.000367,0.000179,2.049,21,38.505,7.996,6
Story2,ED1_DYN_XP,Combination,Min,None,Diaph D1 X,0.000476,0.000453,1.05,15,27.834,0,6
Story2,ED1_DYN_XP,Combination,Min,None,Diaph D1 Y,0.000373,0.0002,1.865,21,38.505,7.996,6
Story2,ED1_DYN_XN,Combination,Max,None,Diaph D1 X,0.000486,0.000457,1.064,15,27.834,0,6
Story2,ED1_DYN_XN,Combination,Max,None,Diaph D1 Y,0.000367,0.000179,2.049,21,38.505,7.996,6
Story2,ED1_DYN_XN,Combination,Min,None,Diaph D1 X,0.000476,0.000453,1.05,15,27.834,0,6
Story2,ED1_DYN_XN,Combination,Min,None,Diaph D1 Y,0.000373,0.0002,1.865,21,38.505,7.996,6
Story2,ED1_DYN_YP,Combination,Max,None,Diaph D1 X,6.6E-05,4.7E-05,1.403,52,17.415,13.821,6
Story2,ED1_DYN_YP,Combination,Max,None,Diaph D1 Y,0.0005,0.000443,1.128,1,0,0.701,6
Story2,ED1_DYN_YP,Combination,Min,None,Diaph D1 X,7.7E-05,5.4E-05,1.436,52,17.415,13.821,6
Story2,ED1_DYN_YP,Combination,Min,None,Diaph D1 Y,0.000563,0.000492,1.145,1,0,0.701,6
Story2,ED1_DYN_YN,Combination,Max,None,Diaph D1 X,6.6E-05,4.7E-05,1.403,52,17.415,13.821,6
Story2,ED1_DYN_YN,Combination,Max,None,Diaph D1 Y,0.0005,0.000443,1.128,1,0,0.701,6
Story2,ED1_DYN_YN,Combination,Min,None,Diaph D1 X,7.7E-05,5.4E-05,1.436,52,17.415,13.821,6
Story2,ED1_DYN_YN,Combination,Min,None,Diaph D1 Y,0.000563,0.000492,1.145,1,0,0.701,6
Story2,ED1_DYN_09_XP,Combination,Max,None,Diaph D1 X,0.000484,0.000456,1.061,15,27.834,0,6
Story2,ED1_DYN_09_XP,Combination,Max,None,Diaph D1 Y,0.000368,0.000183,2.008,21,38.505,7.996,6
Story2,ED1_DYN_09_XP,Combination,Min,None,Diaph D1 X,0.000478,0.000454,1.053,15,27.834,0,6
Story2,ED1_DYN_09_XP,Combination,Min,None,Diaph D1 Y,0.000372,0.000196,1.899,21,38.505,7.996,6
Story2,ED1_DYN_09_XN,Combination,Max,None,Diaph D1 X,0.000484,0.000456,1.061,15,27.834,0,6
Story2,ED1_DYN_09_XN,Combination,Max,None,Diaph D1 Y,0.000368,0.000183,2.008,21,38.505,7.996,6
