Story,Label,UniqueName,OutputCase,CaseType,StepType,StepNumber,DispX,DispY,DriftX,DriftY
Story10,29,813,ED1_DYN_XN,Combination,Max,None,0.02139,-0.000489,0.001181,4E-05
Story10,29,813,ED1_DYN_XN,Combination,Min,None,-0.02177,-0.002064,0.001205,0.00013
Story10,29,813,ED1_DYN_YP,Combination,Max,None,0.002402,0.020685,0.000137,0.001196
Story10,29,813,ED1_DYN_YP,Combination,Min,None,-0.002781,-0.023238,0.000161,0.001367
Story10,29,813,ED1_DYN_YN,Combination,Max,None,0.002402,0.020685,0.000137,0.001196
Story10,29,813,ED1_DYN_YN,Combination,Min,None,-0.002781,-0.023238,0.000161,0.001367
Story10,29,813,ED1_DYN_09_XP,Combination,Max,None,0.021473,3.2E-05,0.001187,5E-06
Story10,29,813,ED1_DYN_09_XP,Combination,Min,None,-0.021687,-0.001542,0.0012,9.6E-05
Story10,29,813,ED1_DYN_09_XN,Combination,Max,None,0.021473,3.2E-05,0.001187,5E-06
Story10,29,813,ED1_DYN_09_XN,Combination,Min,None,-0.021687,-0.001542,0.0012,9.6E-05
Story10,29,813,ED1_DYN_09_YP,Combination,Max,None,0.002485,0.021207,0.000142,0.001231
Story10,29,813,ED1_DYN_09_YP,Combination,Min,None,-0.002698,-0.022717,0.000156,0.001332
Story10,29,813,ED1_DYN_09_YN,Combination,Max,None,0.002485,0.021207,0.000142,0.001231
Story10,29,813,ED1_DYN_09_YN,Combination,Min,None,-0.002698,-0.022717,0.000156,0.001332
Story10,30,792,Dead,LinStatic,None,None,0.000162,-0.000612,1.1E-05,4.1E-05
Story10,30,792,Live,LinStatic,None,None,0,0,0,0
Story10,30,792,MODAL,LinModEigen,Mode,1,8E-06,1E-06,4.455E-07,5.823E-08
Story10,30,792,MODAL,LinModEigen,Mode,2,-7.609E-08,7E-06,5.29E-09,3.962E-07
Story10,30,792,MODAL,LinModEigen,Mode,3,-2E-06,2E-06,1.127E-07,8.783E-08
Story10,30,792,MODAL,LinModEigen,Mode,4,-1.5E-05,-1E-06,1.851E-07,8.058E-09
Story10,30,792,MODAL,LinModEigen,Mode,5,3.78E-07,-1.3E-05,6.231E-09,1.462E-07
Story10,30,792,MODAL,LinModEigen,Mode,6,-3E-06,-2E-06,1.857E-08,2.265E-08
Story10,30,792,MODAL,LinModEigen,Mode,7,-2E-06,-4.718E-08,2E-06,8.751E-08
Story10,30,792,MODAL,LinModEigen,Mode,8,5.523E-08,-2E-06,2.812E-08,2E-06
Story10,30,792,MODAL,LinModEigen,Mode,9,3.575E-07,2.539E-07,1E-06,3.27E-07
Story10,30,792,MODAL,LinModEigen,Mode,10,1.4E-05,4.761E-07,1.216E-07,1.145E-08
Story10,30,792,MODAL,LinModEigen,Mode,11,-1.593E-07,1.3E-05,5.61E-09,9.959E-08
Story10,30,792,MODAL,LinModEigen,Mode,12,4E-06,2E-06,8.752E-08,3.243E-08
Story10,30,792,PP,LinStatic,None,None,0.000162,-0.000612,1.1E-05,4.1E-05
Story10,30,792,TERP,LinStatic,None,None,3.4E-05,-0.000135,2E-06,9E-06
Story10,30,792,TERT,LinStatic,None,None,2E-06,-7E-06,1.233E-07,4.969E-07
Story10,30,792,SCP,LinStatic,None,None,6.1E-05,-0.000241,4E-06,1.6E-05
Story10,30,792,SCT,LinStatic,None,None,2E-06,-7E-06,1.233E-07,4.969E-07
Story10,30,792,SEx,LinRespSpec,Max,None,0.016946,0.002343,0.000939,0.000136
Story10,30,792,SEy,LinRespSpec,Max,None,0.002098,0.015762,0.000119,0.000919
Story10,30,792,SEx_b2,LinRespSpec,Max,None,0.016365,0.002206,0.000905,0.000128
Story10,30,792,SEy_b2,LinRespSpec,Max,None,0.000477,0.015382,2.5E-05,0.000897
Story10,30,792,TorX+,LinStatic,None,None,0,0,0,0
Story10,30,792,TorX-,LinStatic,None,None,0,0,0,0
Story10,30,792,TorY+,LinStatic,None,None,0,0,0,0
Story10,30,792,TorY-,LinStatic,None,None,0,0,0,0
Story10,30,792,ED1_C1_1.4CP,Combination,None,None,0.000278,-0.001056,1.8E-05,7.1E-05
Story10,30,792,ED1_C2_1.2CP_1.6L_0.5Lr,Combination,None,None,0.000337,-0.001294,2.2E-05,8.7E-05
Story10,30,792,ED1_C3_1.2CP_L_1.6Lr,Combination,None,None,0.000303,-0.001157,2E-05,7.8E-05
Story10,30,792,ED1_DYN_XP,Combination,Max,None,0.024025,0.002135,0.001335,0.000114
Story10,30,792,ED1_DYN_XP,Combination,Min,None,-0.023425,-0.004426,0.001295,0.000268
Story10,30,792,ED1_DYN_XN,Combination,Max,None,0.024025,0.002135,0.001335,0.000114
Story10,30,792,ED1_DYN_XN,Combination,Min,None,-0.023425,-0.004426,0.001295,0.000268
Story10,30,792,ED1_DYN_YP,Combination,Max,None,0.003236,0.020922,0.000186,0.001209
Story10,30,792,ED1_DYN_YP,Combination,Min,None,-0.002637,-0.023213,0.000146,0.001363
Story10,30,792,ED1_DYN_YN,Combination,Max,None,0.003236,0.020922,0.000186,0.001209
Story10,30,792,ED1_DYN_YN,Combination,Min,None,-0.002637,-0.023213,0.000146,0.001363
Story10,30,792,ED1_DYN_09_XP,Combination,Max,None,0.023904,0.002602,0.001327,0.000145
Story10,30,792,ED1_DYN_09_XP,Combination,Min,None,-0.023546,-0.003959,0.001303,0.000236
Story10,30,792,ED1_DYN_09_XN,Combination,Max,None,0.023904,0.002602,0.001327,0.000145
Story10,30,792,ED1_DYN_09_XN,Combination,Min,None,-0.023546,-0.003959,0.001303,0.000236
Story10,30,792,ED1_DYN_09_YP,Combination,Max,None,0.003115,0.021389,0.000178,0.001241
Story10,30,792,ED1_DYN_09_YP,Combination,Min,None,-0.002758,-0.022746,0.000154,0.001332
Story10,30,792,ED1_DYN_09_YN,Combination,Max,None,0.003115,0.021389,0.000178,0.001241
Story10,30,792,ED1_DYN_09_YN,Combination,Min,None,-0.002758,-0.022746,0.000154,0.001332
Story10,31,793,Dead,LinStatic,None,None,9.7E-05,-0.000612,6E-06,4.1E-05
Story10,31,793,Live,LinStatic,None,None,0,0,0,0
Story10,31,793,MODAL,LinModEigen,Mode,1,7E-06,1E-06,3.858E-07,5.823E-08
Story10,31,793,MODAL,LinModEigen,Mode,2,7.272E-08,7E-06,0,3.962E-07
Story10,31,793,MODAL,LinModEigen,Mode,3,-3E-06,2E-06,1.776E-07,8.783E-08
Story10,31,793,MODAL,LinModEigen,Mode,4,-1.4E-05,-1E-06,1.769E-07,8.058E-09
Story10,31,793,MODAL,LinModEigen,Mode,5,3.131E-07,-1.3E-05,5.511E-09,1.462E-07
Story10,31,793,MODAL,LinModEigen,Mode,6,-4.062E-07,-2E-06,9.713E-09,2.265E-08
Story10,31,793,MODAL,LinModEigen,Mode,7,-2E-06,-4.718E-08,2E-06,8.751E-08
Story10,31,793,MODAL,LinModEigen,Mode,8,4.386E-08,-2E-06,2.085E-08,2E-06
Story10,31,793,MODAL,LinModEigen,Mode,9,1.26E-08,2.539E-07,1.604E-07,3.27E-07
Story10,31,793,MODAL,LinModEigen,Mode,10,1.4E-05,4.761E-07,1.12E-07,1.145E-08
Story10,31,793,MODAL,LinModEigen,Mode,11,-6.945E-08,1.3E-05,0,9.959E-08
Story10,31,793,MODAL,LinModEigen,Mode,12,1E-06,2E-06,5.8E-08,3.243E-08
Story10,31,793,PP,LinStatic,None,None,9.7E-05,-0.000612,6E-06,4.1E-05
Story10,31,793,TERP,LinStatic,None,None,1.9E-05,-0.000135,1E-06,9E-06
Story10,31,793,TERT,LinStatic,None,None,1E-06,-7E-06,7.505E-08,4.969E-07
Story10,31,793,SCP,LinStatic,None,None,3.3E-05,-0.000241,2E-06,1.6E-05
Story10,31,793,SCT,LinStatic,None,None,1E-06,-7E-06,7.505E-08,4.969E-07
Story10,31,793,SEx,LinRespSpec,Max,None,0.016206,0.002343,0.000896,0.000136
Story10,31,793,SEy,LinRespSpec,Max,None,0.001737,0.015762,9.8E-05,0.000919
Story10,31,793,SEx_b2,LinRespSpec,Max,None,0.015827,0.002206,0.000874,0.000128
Story10,31,793,SEy_b2,LinRespSpec,Max,None,0.00068,0.015382,3.7E-05,0.000897
Story10,31,793,TorX+,LinStatic,None,None,0,0,0,0
Story10,31,793,TorX-,LinStatic,None,None,0,0,0,0
Story10,31,793,TorY+,LinStatic,None,None,0,0,0,0
Story10,31,793,TorY-,LinStatic,None,None,0,0,0,0
Story10,31,793,ED1_C1_1.4CP,Combination,None,None,0.000164,-0.001056,1.1E-05,7.1E-05
Story10,31,793,ED1_C2_1.2CP_1.6L_0.5Lr,Combination,None,None,0.000195,-0.001294,1.3E-05,8.7E-05
Story10,31,793,ED1_C3_1.2CP_L_1.6Lr,Combination,None,None,0.000176,-0.001157,1.2E-05,7.8E-05
Story10,31,793,ED1_DYN_XP,Combination,Max,None,0.022863,0.002135,0.001266,0.000114
Story10,31,793,ED1_DYN_XP,Combination,Min,None,-0.022514,-0.004426,0.001242,0.000268
Story10,31,793,ED1_DYN_XN,Combination,Max,None,0.022863,0.002135,0.001266,0.000114
Story10,31,793,ED1_DYN_XN,Combination,Min,None,-0.022514,-0.004426,0.001242,0.000268
Story10,31,793,ED1_DYN_YP,Combination,Max,None,0.002606,0.020922,0.000149,0.001209
Story10,31,793,ED1_DYN_YP,Combination,Min,None,-0.002258,-0.023213,0.000126,0.001363
Story10,31,793,ED1_DYN_YN,Combination,Max,None,0.002606,0.020922,0.000149,0.001209
Story10,31,793,ED1_DYN_YN,Combination,Min,None,-0.002258,-0.023213,0.000126,0.001363
Story10,31,793,ED1_DYN_09_XP,Combination,Max,None,0.022794,0.002602,0.001261,0.000145
Story10,31,793,ED1_DYN_09_XP,Combination,Min,None,-0.022583,-0.003959,0.001247,0.000236
Story10,31,793,ED1_DYN_09_XN,Combination,Max,None,0.022794,0.002602,0.001261,0.000145
Story10,31,793,ED1_DYN_09_XN,Combination,Min,None,-0.022583,-0.003959,0.001247,0.000236
Story10,31,793,ED1_DYN_09_YP,Combination,Max,None,0.002537,0.021389,0.000144,0.001241
Story10,31,793,ED1_DYN_09_YP,Combination,Min,None,-0.002326,-0.022746,0.00013,0.001332
Story10,31,793,ED1_DYN_09_YN,Combination,Max,None,0.002537,0.021389,0.000144,0.001241
Story10,31,793,ED1_DYN_09_YN,Combination,Min,None,-0.002326,-0.022746,0.00013,0.001332
Story10,32,815,Dead,LinStatic,None,None,-3.2E-05,-0.000528,2E-06,3.5E-05
Story10,32,815,Live,LinStatic,None,None,0,0,0,0
Story10,32,815,MODAL,LinModEigen,Mode,1,5E-06,2E-06,2.675E-07,1.354E-07
Story10,32,815,MODAL,LinModEigen,Mode,2,3.68E-07,7E-06,2.124E-08,3.847E-07
Story10,32,815,MODAL,LinModEigen,Mode,3,-5E-06,3E-06,3.063E-07,1.718E-07
Story10,32,815,MODAL,LinModEigen,Mode,4,-1.2E-05,-2E-06,1.605E-07,1.872E-08
Story10,32,815,MODAL,LinModEigen,Mode,5,1.842E-07,-1.3E-05,0,1.453E-07
Story10,32,815,MODAL,LinModEigen,Mode,6,5E-06,-6E-06,6.584E-08,5.924E-08
Story10,32,815,MODAL,LinModEigen,Mode,7,-2E-06,-1.401E-07,2E-06,2.131E-07
Story10,32,815,MODAL,LinModEigen,Mode,8,2.128E-08,-2E-06,6.423E-09,2E-06
Story10,32,815,MODAL,LinModEigen,Mode,9,-1E-06,1E-06,1E-06,1E-06
Story10,32,815,MODAL,LinModEigen,Mode,10,1.2E-05,1E-06,9.298E-08,2.386E-08
Story10,32,815,MODAL,LinModEigen,Mode,11,1.088E-07,1.3E-05,0,1.006E-07
Story10,32,815,MODAL,LinModEigen,Mode,12,-4E-06,6E-06,0,7.062E-08
Story10,32,815,PP,LinStatic,None,None,-3.2E-05,-0.000528,2E-06,3.5E-05
Story10,32,815,TERP,LinStatic,None,None,-1.2E-05,-0.000115,1E-06,8E-06
Story10,32,815,TERT,LinStatic,None,None,-2.423E-07,-6E-06,2.07E-08,4.344E-07
Story10,32,815,SCP,LinStatic,None,None,-2.2E-05,-0.000205,1E-06,1.4E-05
Story10,32,815,SCT,LinStatic,None,None,-2.423E-07,-6E-06,2.07E-08,4.344E-07
Story10,32,815,SEx,LinRespSpec,Max,None,0.015265,0.004747,0.000842,0.000277
Story10,32,815,SEy,LinRespSpec,Max,None,0.001149,0.016371,6.5E-05,0.000954
Story10,32,815,SEx_b2,LinRespSpec,Max,None,0.015244,0.004348,0.000841,0.000254
Story10,32,815,SEy_b2,LinRespSpec,Max,None,0.001088,0.015262,6.1E-05,0.000889
Story10,32,815,TorX+,LinStatic,None,None,0,0,0,0
Story10,32,815,TorX-,LinStatic,None,None,0,0,0,0
Story10,32,815,TorY+,LinStatic,None,None,0,0,0,0
Story10,32,815,TorY-,LinStatic,None,None,0,0,0,0
Story10,32,815,ED1_C1_1.4CP,Combination,None,None,-6.2E-05,-0.000908,4E-06,6.1E-05
Story10,32,815,ED1_C2_1.2CP_1.6L_0.5Lr,Combination,None,None,-8.9E-05,-0.001109,5E-06,7.5E-05
Story10,32,815,ED1_C3_1.2CP_L_1.6Lr,Combination,None,None,-7.6E-05,-0.000993,4E-06,6.7E-05
Story10,32,815,ED1_DYN_XP,Combination,Max,None,0.021296,0.005662,0.001175,0.000321
Story10,32,815,ED1_DYN_XP,Combination,Min,None,-0.021447,-0.007628,0.001184,0.000454
Story10,32,815,ED1_DYN_XN,Combination,Max,None,0.021296,0.005662,0.001175,0.000321
Story10,32,815,ED1_DYN_XN,Combination,Min,None,-0.021447,-0.007628,0.001184,0.000454
Story10,32,815,ED1_DYN_YP,Combination,Max,None,0.001533,0.021937,8.7E-05,0.001269
Story10,32,815,ED1_DYN_YP,Combination,Min,None,-0.001683,-0.023903,9.6E-05,0.001401
Story10,32,815,ED1_DYN_YN,Combination,Max,None,0.001533,0.021937,8.7E-05,0.001269
Story10,32,815,ED1_DYN_YN,Combination,Min,None,-0.001683,-0.023903,9.6E-05,0.001401
Story10,32,815,ED1_DYN_09_XP,Combination,Max,None,0.021332,0.006061,0.001177,0.000348
Story10,32,815,ED1_DYN_09_XP,Combination,Min,None,-0.021411,-0.007229,0.001181,0.000427
Story10,32,815,ED1_DYN_09_XN,Combination,Max,None,0.021332,0.006061,0.001177,0.000348
Story10,32,815,ED1_DYN_09_XN,Combination,Min,None,-0.021411,-0.007229,0.001181,0.000427
Story10,32,815,ED1_DYN_09_YP,Combination,Max,None,0.001568,0.022336,8.9E-05,0.001296
Story10,32,815,ED1_DYN_09_YP,Combination,Min,None,-0.001648,-0.023503,9.4E-05,0.001374
Story10,32,815,ED1_DYN_09_YN,Combination,Max,None,0.001568,0.022336,8.9E-05,0.001296
Story10,32,815,ED1_DYN_09_YN,Combination,Min,None,-0.001648,-0.023503,9.4E-05,0.001374
Story10,33,814,Dead,LinStatic,None,None,-9.1E-05,-0.000528,6E-06,3.5E-05
Story10,33,814,Live,LinStatic,None,None,0,0,0,0
Story10,33,814,MODAL,LinModEigen,Mode,1,4E-06,2E-06,2.131E-07,1.354E-07
Story10,33,814,MODAL,LinModEigen,Mode,2,1E-06,7E-06,2.935E-08,3.847E-07
Story10,33,814,MODAL,LinModEigen,Mode,3,-7E-06,3E-06,3.655E-07,1.718E-07
Story10,33,814,MODAL,LinModEigen,Mode,4,-1.1E-05,-2E-06,1.53E-07,1.872E-08
Story10,33,814,MODAL,LinModEigen,Mode,5,1.25E-07,-1.3E-05,0,1.453E-07
Story10,33,814,MODAL,LinModEigen,Mode,6,8E-06,-6E-06,9.165E-08,5.924E-08
Story10,33,814,MODAL,LinModEigen,Mode,7,-2E-06,-1.401E-07,2E-06,2.131E-07
Story10,33,814,MODAL,LinModEigen,Mode,8,1.091E-08,-2E-06,0,2E-06
Story10,33,814,MODAL,LinModEigen,Mode,9,-1E-06,1E-06,1E-06,1E-06
Story10,33,814,MODAL,LinModEigen,Mode,10,1.2E-05,1E-06,8.422E-08,2.386E-08
Story10,33,814,MODAL,LinModEigen,Mode,11,1.907E-07,1.3E-05,0,1.006E-07
Story10,33,814,MODAL,LinModEigen,Mode,12,-7E-06,6E-06,2.752E-08,7.062E-08
Story10,33,814,PP,LinStatic,None,None,-9.1E-05,-0.000528,6E-06,3.5E-05
Story10,33,814,TERP,LinStatic,None,None,-2.7E-05,-0.000115,2E-06,8E-06
Story10,33,814,TERT,LinStatic,None,None,-1E-06,-6E-06,6.473E-08,4.344E-07
Story10,33,814,SCP,LinStatic,None,None,-4.7E-05,-0.000205,3E-06,1.4E-05
Story10,33,814,SCT,LinStatic,None,None,-1E-06,-6E-06,6.473E-08,4.344E-07
Story10,33,814,SEx,LinRespSpec,Max,None,0.015414,0.004747,0.000852,0.000277
Story10,33,814,SEy,LinRespSpec,Max,None,0.001851,0.016371,0.000106,0.000954
Story10,33,814,SEx_b2,LinRespSpec,Max,None,0.015208,0.004348,0.00084,0.000254
Story10,33,814,SEy_b2,LinRespSpec,Max,None,0.001276,0.015262,7.2E-05,0.000889
Story10,33,814,TorX+,LinStatic,None,None,0,0,0,0
Story10,33,814,TorX-,LinStatic,None,None,0,0,0,0
Story10,33,814,TorY+,LinStatic,None,None,0,0,0,0
Story10,33,814,TorY-,LinStatic,None,None,0,0,0,0
Story10,33,814,ED1_C1_1.4CP,Combination,None,None,-0.000166,-0.000908,1E-05,6.1E-05
Story10,33,814,ED1_C2_1.2CP_1.6L_0.5Lr,Combination,None,None,-0.000219,-0.001109,1.4E-05,7.5E-05
Story10,33,814,ED1_C3_1.2CP_L_1.6Lr,Combination,None,None,-0.000191,-0.000993,1.2E-05,6.7E-05
Story10,33,814,ED1_DYN_XP,Combination,Max,None,0.02139,0.005662,0.001181,0.000321
Story10,33,814,ED1_DYN_XP,Combination,Min,None,-0.02177,-0.007628,0.001205,0.000454
Story10,33,814,ED1_DYN_XN,Combination,Max,None,0.02139,0.005662,0.001181,0.000321
Story10,33,814,ED1_DYN_XN,Combination,Min,None,-0.02177,-0.007628,0.001205,0.000454
Story10,33,814,ED1_DYN_YP,Combination,Max,None,0.002402,0.021937,0.000137,0.001269
Story10,33,814,ED1_DYN_YP,Combination,Min,None,-0.002781,-0.023903,0.000161,0.001401
Story10,33,814,ED1_DYN_YN,Combination,Max,None,0.002402,0.021937,0.000137,0.001269
Story10,33,814,ED1_DYN_YN,Combination,Min,None,-0.002781,-0.023903,0.000161,0.001401
Story10,33,814,ED1_DYN_09_XP,Combination,Max,None,0.021473,0.006061,0.001187,0.000348
Story10,33,814,ED1_DYN_09_XP,Combination,Min,None,-0.021687,-0.007229,0.0012,0.000427
Story10,33,814,ED1_DYN_09_XN,Combination,Max,None,0.021473,0.006061,0.001187,0.000348
Story10,33,814,ED1_DYN_09_XN,Combination,Min,None,-0.021687,-0.007229,0.0012,0.000427
Story10,33,814,ED1_DYN_09_YP,Combination,Max,None,0.002485,0.022336,0.000142,0.001296
Story10,33,814,ED1_DYN_09_YP,Combination,Min,None,-0.002698,-0.023503,0.000156,0.001374
Story10,33,814,ED1_DYN_09_YN,Combination,Max,None,0.002485,0.022336,0.000142,0.001296
Story10,33,814,ED1_DYN_09_YN,Combination,Min,None,-0.002698,-0.023503,0.000156,0.001374
Story10,34,794,Dead,LinStatic,None,None,0.000162,-0.000299,1.1E-05,2.1E-05
Story10,34,794,Live,LinStatic,None,None,0,0,0,0
Story10,34,794,MODAL,LinModEigen,Mode,1,8E-06,6E-06,4.455E-07,3.445E-07
Story10,34,794,MODAL,LinModEigen,Mode,2,-7.609E-08,6E-06,5.29E-09,3.535E-07
Story10,34,794,MODAL,LinModEigen,Mode,3,-2E-06,7E-06,1.127E-07,3.993E-07
Story10,34,794,MODAL,LinModEigen,Mode,4,-1.5E-05,-5E-06,1.851E-07,4.765E-08
Story10,34,794,MODAL,LinModEigen,Mode,5,3.78E-07,-1.3E-05,6.231E-09,1.427E-07
Story10,34,794,MODAL,LinModEigen,Mode,6,-3E-06,-1.6E-05,1.857E-08,1.585E-07
Story10,34,794,MODAL,LinModEigen,Mode,7,-2E-06,-3.922E-07,2E-06,1E-06
Story10,34,794,MODAL,LinModEigen,Mode,8,5.523E-08,-2E-06,2.812E-08,2E-06
Story10,34,794,MODAL,LinModEigen,Mode,9,3.575E-07,2E-06,1E-06,2E-06
Story10,34,794,MODAL,LinModEigen,Mode,10,1.4E-05,3E-06,1.216E-07,5.753E-08
Story10,34,794,MODAL,LinModEigen,Mode,11,-1.593E-07,1.3E-05,5.61E-09,1.032E-07
Story10,34,794,MODAL,LinModEigen,Mode,12,4E-06,1.6E-05,8.752E-08,1.742E-07
Story10,34,794,PP,LinStatic,None,None,0.000162,-0.000299,1.1E-05,2.1E-05
Story10,34,794,TERP,LinStatic,None,None,3.4E-05,-6E-05,2E-06,4E-06
Story10,34,794,TERT,LinStatic,None,None,2E-06,-4E-06,1.233E-07,2.652E-07
Story10,34,794,SCP,LinStatic,None,None,6.1E-05,-0.000107,4E-06,8E-06
Story10,34,794,SCT,LinStatic,None,None,2E-06,-4E-06,1.233E-07,2.652E-07
Story10,34,794,SEx,LinRespSpec,Max,None,0.016946,0.011265,0.000939,0.000658
Story10,34,794,SEy,LinRespSpec,Max,None,0.002098,0.018041,0.000119,0.00105
Story10,34,794,SEx_b2,LinRespSpec,Max,None,0.016365,0.010158,0.000905,0.000594
Story10,34,794,SEy_b2,LinRespSpec,Max,None,0.000477,0.014955,2.5E-05,0.00087
Story10,34,794,TorX+,LinStatic,None,None,0,0,0,0
Story10,34,794,TorX-,LinStatic,None,None,0,0,0,0
Story10,34,794,TorY+,LinStatic,None,None,0,0,0,0
Story10,34,794,TorY-,LinStatic,None,None,0,0,0,0
Story10,34,794,ED1_C1_1.4CP,Combination,None,None,0.000278,-0.000508,1.8E-05,3.5E-05
Story10,34,794,ED1_C2_1.2CP_1.6L_0.5Lr,Combination,None,None,0.000337,-0.000608,2.2E-05,4.3E-05
Story10,34,794,ED1_C3_1.2CP_L_1.6Lr,Combination,None,None,0.000303,-0.000548,2E-05,3.8E-05
Story10,34,794,ED1_DYN_XP,Combination,Max,None,0.024025,0.015229,0.001335,0.000884
Story10,34,794,ED1_DYN_XP,Combination,Min,None,-0.023425,-0.016314,0.001295,0.000959
Story10,34,794,ED1_DYN_XN,Combination,Max,None,0.024025,0.015229,0.001335,0.000884
Story10,34,794,ED1_DYN_XN,Combination,Min,None,-0.023425,-0.016314,0.001295,0.000959
Story10,34,794,ED1_DYN_YP,Combination,Max,None,0.003236,0.024715,0.000186,0.001432
Story10,34,794,ED1_DYN_YP,Combination,Min,None,-0.002637,-0.0258,0.000146,0.001507
Story10,34,794,ED1_DYN_YN,Combination,Max,None,0.003236,0.024715,0.000186,0.001432
Story10,34,794,ED1_DYN_YN,Combination,Min,None,-0.002637,-0.0258,0.000146,0.001507
Story10,34,794,ED1_DYN_09_XP,Combination,Max,None,0.023904,0.015445,0.001327,0.000899
Story10,34,794,ED1_DYN_09_XP,Combination,Min,None,-0.023546,-0.016098,0.001303,0.000944
Story10,34,794,ED1_DYN_09_XN,Combination,Max,None,0.023904,0.015445,0.001327,0.000899
Story10,34,794,ED1_DYN_09_XN,Combination,Min,None,-0.023546,-0.016098,0.001303,0.000944
Story10,34,794,ED1_DYN_09_YP,Combination,Max,None,0.003115,0.024931,0.000178,0.001447
Story10,34,794,ED1_DYN_09_YP,Combination,Min,None,-0.002758,-0.025584,0.000154,0.001492
Story10,34,794,ED1_DYN_09_YN,Combination,Max,None,0.003115,0.024931,0.000178,0.001447
Story10,34,794,ED1_DYN_09_YN,Combination,Min,None,-0.002758,-0.025584,0.000154,0.001492
Story10,35,795,Dead,LinStatic,None,None,9.7E-05,-0.000299,6E-06,2.1E-05
Story10,35,795,Live,LinStatic,None,None,0,0,0,0
Story10,35,795,MODAL,LinModEigen,Mode,1,7E-06,6E-06,3.858E-07,3.445E-07
Story10,35,795,MODAL,LinModEigen,Mode,2,7.272E-08,6E-06,0,3.535E-07
Story10,35,795,MODAL,LinModEigen,Mode,3,-3E-06,7E-06,1.776E-07,3.993E-07
Story10,35,795,MODAL,LinModEigen,Mode,4,-1.4E-05,-5E-06,1.769E-07,4.765E-08
Story10,35,795,MODAL,LinModEigen,Mode,5,3.131E-07,-1.3E-05,5.511E-09,1.427E-07
Story10,35,795,MODAL,LinModEigen,Mode,6,-4.062E-07,-1.6E-05,9.713E-09,1.585E-07
Story10,35,795,MODAL,LinModEigen,Mode,7,-2E-06,-3.922E-07,2E-06,1E-06
Story10,35,795,MODAL,LinModEigen,Mode,8,4.386E-08,-2E-06,2.085E-08,2E-06
Story10,35,795,MODAL,LinModEigen,Mode,9,1.26E-08,2E-06,1.604E-07,2E-06
Story10,35,795,MODAL,LinModEigen,Mode,10,1.4E-05,3E-06,1.12E-07,5.753E-08
Story10,35,795,MODAL,LinModEigen,Mode,11,-6.945E-08,1.3E-05,0,1.032E-07
Story10,35,795,MODAL,LinModEigen,Mode,12,1E-06,1.6E-05,5.8E-08,1.742E-07
Story10,35,795,PP,LinStatic,None,None,9.7E-05,-0.000299,6E-06,2.1E-05
Story10,35,795,TERP,LinStatic,None,None,1.9E-05,-6E-05,1E-06,4E-06
Story10,35,795,TERT,LinStatic,None,None,1E-06,-4E-06,7.505E-08,2.652E-07
Story10,35,795,SCP,LinStatic,None,None,3.3E-05,-0.000107,2E-06,8E-06
Story10,35,795,SCT,LinStatic,None,None,1E-06,-4E-06,7.505E-08,2.652E-07
Story10,35,795,SEx,LinRespSpec,Max,None,0.016206,0.011265,0.000896,0.000658
Story10,35,795,SEy,LinRespSpec,Max,None,0.001737,0.018041,9.8E-05,0.00105
Story10,35,795,SEx_b2,LinRespSpec,Max,None,0.015827,0.010158,0.000874,0.000594
Story10,35,795,SEy_b2,LinRespSpec,Max,None,0.00068,0.014955,3.7E-05,0.00087
Story10,35,795,TorX+,LinStatic,None,None,0,0,0,0
Story10,35,795,TorX-,LinStatic,None,None,0,0,0,0
Story10,35,795,TorY+,LinStatic,None,None,0,0,0,0
Story10,35,795,TorY-,LinStatic,None,None,0,0,0,0
Story10,35,795,ED1_C1_1.4CP,Combination,None,None,0.000164,-0.000508,1.1E-05,3.5E-05
Story10,35,795,ED1_C2_1.2CP_1.6L_0.5Lr,Combination,None,None,0.000195,-0.000608,1.3E-05,4.3E-05
Story10,35,795,ED1_C3_1.2CP_L_1.6Lr,Combination,None,None,0.000176,-0.000548,1.2E-05,3.8E-05
Story10,35,795,ED1_DYN_XP,Combination,Max,None,0.022863,0.015229,0.001266,0.000884
Story10,35,795,ED1_DYN_XP,Combination,Min,None,-0.022514,-0.016314,0.001242,0.000959
Story10,35,795,ED1_DYN_XN,Combination,Max,None,0.022863,0.015229,0.001266,0.000884
Story10,35,795,ED1_DYN_XN,Combination,Min,None,-0.022514,-0.016314,0.001242,0.000959
Story10,35,795,ED1_DYN_YP,Combination,Max,None,0.002606,0.024715,0.000149,0.001432
Story10,35,795,ED1_DYN_YP,Combination,Min,None,-0.002258,-0.0258,0.000126,0.001507
Story10,35,795,ED1_DYN_YN,Combination,Max,None,0.002606,0.024715,0.000149,0.001432
Story10,35,795,ED1_DYN_YN,Combination,Min,None,-0.002258,-0.0258,0.000126,0.001507
Story10,35,795,ED1_DYN_09_XP,Combination,Max,None,0.022794,0.015445,0.001261,0.000899
Story10,35,795,ED1_DYN_09_XP,Combination,Min,None,-0.022583,-0.016098,0.001247,0.000944
Story10,35,795,ED1_DYN_09_XN,Combination,Max,None,0.022794,0.015445,0.001261,0.000899
Story10,35,795,ED1_DYN_09_XN,Combination,Min,None,-0.022583,-0.016098,0.001247,0.000944
Story10,35,795,ED1_DYN_09_YP,Combination,Max,None,0.002537,0.024931,0.000144,0.001447
